西藏山南地区桑日县社会福利院,"所在地区：
                    西藏 -                     山南地区 -                     桑日县",机构性质：公办,占地面积：1565.88,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征5未找到,特征6未找到,地        址：桑日县,"网        址：
                    http://www.yanglao.com.cn/resthome/29024.html"
西藏阿里地区残疾福利诊所,"所在地区：
                    西藏 -                     阿里地区 -                     阿里地区",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：阿里地区养路段商品房,"网        址：
                    http://www.yanglao.com.cn/resthome/20677.html"
西藏阿里地区改则县察布乡敬老院,"所在地区：
                    西藏 -                     阿里地区 -                     改则县",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：改则县察布乡,"网        址：
                    http://www.yanglao.com.cn/resthome/29048.html"
西藏阿里地区普兰县楚果寺敬老院,"所在地区：
                    西藏 -                     阿里地区 -                     普兰县",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：普兰县,"网        址：
                    http://www.yanglao.com.cn/resthome/29047.html"
西藏昌都地区八宿县敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     八宿县",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：八宿县,"网        址：
                    http://www.yanglao.com.cn/resthome/29003.html"
西藏昌都地区边坝县敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     边坝县",机构性质：公办,开业时间：2009.9,占地面积：1500,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：边坝县,"网        址：
                    http://www.yanglao.com.cn/resthome/29006.html"
西藏昌都地区察雅县堪仲利民敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     察雅县",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：察雅县,"网        址：
                    http://www.yanglao.com.cn/resthome/29014.html"
西藏昌都地区察雅县敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     察雅县",机构性质：公办,占地面积：1400,床位数：80张,"收住对象：
                    自理",收费区间：500 - 1000,特征5未找到,特征6未找到,地        址：察雅县,"网        址：
                    http://www.yanglao.com.cn/resthome/29013.html"
西藏昌都地区昌都县社会福利院,"所在地区：
                    西藏 -                     昌都地区 -                     昌都县",机构性质：公办,开业时间：2009.12.27,占地面积：1934.66,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：昌都县,"网        址：
                    http://www.yanglao.com.cn/resthome/29000.html"
西藏昌都地区昌都县敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     昌都县",机构性质：公办,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征4未找到,特征5未找到,特征6未找到,地        址：昌都县,"网        址：
                    http://www.yanglao.com.cn/resthome/28999.html"
西藏昌都地区丁青县社会福利院,"所在地区：
                    西藏 -                     昌都地区 -                     丁青县",机构性质：公办,开业时间：2012,占地面积：906.16,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：丁青县,"网        址：
                    http://www.yanglao.com.cn/resthome/29012.html"
西藏昌都地区贡觉县社会福利院,"所在地区：
                    西藏 -                     昌都地区 -                     贡觉县",机构性质：公办,开业时间：2012,占地面积：906.16,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：贡觉县,"网        址：
                    http://www.yanglao.com.cn/resthome/29002.html"
西藏昌都地区江达县社会福利院,"所在地区：
                    西藏 -                     昌都地区 -                     江达县",机构性质：公办,开业时间：2012,占地面积：890.68,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：江达县,"网        址：
                    http://www.yanglao.com.cn/resthome/29009.html"
西藏昌都地区类乌齐县社会福利院,"所在地区：
                    西藏 -                     昌都地区 -                     类乌齐县",机构性质：公办,开业时间：2006.11.15,占地面积：650.72,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：乌齐县,"网        址：
                    http://www.yanglao.com.cn/resthome/29010.html"
西藏昌都地区洛隆县硕督镇敬老院,"所在地区：
                    西藏 -                     昌都地区 -                     洛隆县",机构性质：公办,开业时间：2011.8,占地面积：384,床位数：50张,"收住对象：
                    自理",收费区间：500 - 1000,特征6未找到,地        址：洛隆县硕督镇,"网        址：
                    http://www.yanglao.com.cn/resthome/29008.html"
